created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-08-23 09:52:59 UTC,934,14.19,27.68,29.72,405.00,-62.00,64.00,68.00,27.42
2020-08-23 09:54:59 UTC,935,14.61,27.47,29.22,407.00,-59.00,64.00,68.00,27.31
2020-08-23 09:56:59 UTC,936,12.93,24.84,26.16,409.00,-59.00,64.00,68.00,24.84
2020-08-23 09:58:59 UTC,937,11.09,23.30,25.23,411.00,-59.00,64.00,68.00,23.21
2020-08-23 10:00:59 UTC,938,9.37,17.69,18.93,413.00,-58.00,64.00,68.00,17.69
2020-08-23 10:02:59 UTC,939,9.47,17.97,19.54,415.00,-62.00,64.00,68.00,17.97
2020-08-23 10:04:59 UTC,940,9.09,17.84,18.60,417.00,-57.00,64.00,68.00,17.84
2020-08-23 10:06:59 UTC,941,9.09,17.15,17.78,419.00,-62.00,64.00,69.00,17.15
2020-08-23 10:08:59 UTC,942,10.03,19.34,20.20,421.00,-61.00,63.00,69.00,19.34
2020-08-23 10:10:59 UTC,943,10.62,20.88,22.52,423.00,-61.00,64.00,69.00,20.88
2020-08-23 10:12:59 UTC,944,10.07,19.50,20.62,425.00,-62.00,64.00,69.00,19.50
2020-08-23 10:14:59 UTC,945,8.98,15.40,16.44,427.00,-61.00,64.00,69.00,15.40
2020-08-23 10:16:59 UTC,946,10.32,19.14,20.46,429.00,-61.00,63.00,69.00,19.14
2020-08-23 10:18:59 UTC,947,10.77,20.82,23.23,431.00,-61.00,63.00,69.00,20.82
2020-08-23 10:20:59 UTC,948,11.68,22.42,24.82,433.00,-62.00,63.00,71.00,22.42
2020-08-23 10:22:59 UTC,949,11.89,21.96,23.19,435.00,-57.00,63.00,70.00,21.96
2020-08-23 10:24:59 UTC,950,11.52,23.30,24.39,437.00,-57.00,63.00,71.00,23.30
2020-08-23 10:26:59 UTC,951,10.69,21.98,23.33,439.00,-56.00,64.00,71.00,21.98
2020-08-23 10:28:59 UTC,952,10.70,21.49,22.60,441.00,-60.00,63.00,70.00,21.49
2020-08-23 10:30:59 UTC,953,11.30,20.98,21.87,443.00,-60.00,64.00,70.00,20.98
2020-08-23 10:32:59 UTC,954,9.19,19.00,19.70,445.00,-59.00,64.00,69.00,19.00
2020-08-23 10:34:59 UTC,955,11.02,21.96,23.48,447.00,-60.00,64.00,69.00,21.96
2020-08-23 10:36:59 UTC,956,10.86,21.00,22.29,449.00,-60.00,64.00,69.00,21.00
2020-08-23 10:38:59 UTC,957,10.87,20.33,21.60,451.00,-59.00,64.00,69.00,20.33
2020-08-23 10:40:59 UTC,958,11.11,19.44,20.28,453.00,-61.00,64.00,69.00,19.44
2020-08-23 10:42:59 UTC,959,10.53,20.58,21.34,455.00,-61.00,64.00,68.00,20.58
2020-08-23 10:44:59 UTC,960,11.96,22.65,23.67,457.00,-59.00,64.00,69.00,22.65
2020-08-23 10:46:59 UTC,961,12.12,23.28,24.56,459.00,-60.00,64.00,69.00,23.28
2020-08-23 10:48:59 UTC,962,10.98,21.89,23.00,461.00,-59.00,64.00,69.00,21.89
2020-08-23 10:50:59 UTC,963,11.55,23.79,25.89,463.00,-59.00,64.00,69.00,23.79
2020-08-23 10:52:59 UTC,964,11.07,21.93,22.91,465.00,-58.00,64.00,69.00,21.93
2020-08-23 10:54:59 UTC,965,12.55,24.91,27.49,467.00,-59.00,64.00,70.00,24.91
2020-08-23 10:56:59 UTC,966,11.44,22.33,23.47,469.00,-59.00,64.00,69.00,22.33
2020-08-23 10:58:59 UTC,967,12.41,24.19,25.67,471.00,-59.00,64.00,69.00,24.19
2020-08-23 11:00:59 UTC,968,12.50,24.78,26.31,473.00,-59.00,63.00,69.00,24.78
2020-08-23 11:02:59 UTC,969,12.93,26.76,27.30,475.00,-59.00,63.00,70.00,26.76
2020-08-23 11:04:59 UTC,970,12.65,24.24,25.69,477.00,-59.00,64.00,70.00,24.24
2020-08-23 11:06:59 UTC,971,12.72,25.89,28.06,479.00,-59.00,63.00,70.00,25.81
2020-08-23 11:08:59 UTC,972,12.07,25.18,26.78,481.00,-58.00,63.00,71.00,25.18
2020-08-23 11:10:59 UTC,973,12.58,24.89,26.00,483.00,-61.00,63.00,70.00,24.88
2020-08-23 11:12:59 UTC,974,13.36,27.84,30.33,485.00,-61.00,62.00,71.00,27.65
2020-08-23 11:14:59 UTC,975,12.54,25.62,27.67,487.00,-62.00,63.00,71.00,25.56
2020-08-23 11:16:59 UTC,976,13.81,27.83,29.81,489.00,-62.00,63.00,71.00,27.64
2020-08-23 11:18:59 UTC,977,13.70,25.69,27.35,491.00,-61.00,63.00,71.00,25.69
2020-08-23 11:20:59 UTC,978,13.31,24.77,26.79,493.00,-61.00,62.00,71.00,24.77
2020-08-23 11:22:59 UTC,979,13.45,27.75,29.66,495.00,-61.00,63.00,71.00,27.58
2020-08-23 11:24:59 UTC,980,13.96,27.80,29.35,497.00,-60.00,63.00,71.00,27.74
2020-08-23 11:26:59 UTC,981,13.13,26.96,29.10,499.00,-62.00,63.00,71.00,26.73
2020-08-23 11:28:59 UTC,982,14.19,26.07,27.56,501.00,-62.00,64.00,70.00,26.07
2020-08-23 11:30:59 UTC,983,12.56,25.81,27.42,503.00,-61.00,64.00,70.00,25.81
2020-08-23 11:32:59 UTC,984,11.80,23.72,25.06,505.00,-61.00,64.00,70.00,23.67
2020-08-23 11:34:59 UTC,985,13.12,23.73,24.64,507.00,-59.00,64.00,70.00,23.73
2020-08-23 11:36:59 UTC,986,14.60,28.82,31.27,509.00,-59.00,63.00,69.00,28.51
2020-08-23 11:38:59 UTC,987,12.45,25.79,27.17,511.00,-59.00,63.00,70.00,25.79
2020-08-23 11:40:59 UTC,988,13.15,26.49,28.15,513.00,-58.00,63.00,70.00,26.45
2020-08-23 11:42:59 UTC,989,12.69,27.24,30.15,515.00,-59.00,63.00,70.00,27.22
2020-08-23 11:44:59 UTC,990,13.35,27.40,28.96,517.00,-59.00,63.00,69.00,27.31
2020-08-23 11:46:59 UTC,991,12.37,25.25,26.56,519.00,-59.00,63.00,70.00,25.25
2020-08-23 11:48:59 UTC,992,12.66,25.04,26.64,521.00,-58.00,63.00,69.00,25.04
2020-08-23 11:50:59 UTC,993,14.12,27.64,29.07,523.00,-58.00,63.00,69.00,27.46
2020-08-23 11:52:59 UTC,994,14.02,25.72,28.00,525.00,-58.00,63.00,69.00,25.70
2020-08-23 11:54:59 UTC,995,13.57,28.55,30.32,527.00,-58.00,63.00,69.00,28.32
2020-08-23 11:56:59 UTC,996,12.96,27.38,28.94,529.00,-60.00,64.00,69.00,27.28
2020-08-23 11:58:59 UTC,997,12.58,25.93,27.55,531.00,-59.00,64.00,69.00,25.84
2020-08-23 12:00:59 UTC,998,14.50,27.86,29.80,533.00,-59.00,63.00,68.00,27.79
2020-08-23 12:02:59 UTC,999,13.82,28.50,30.45,535.00,-59.00,64.00,68.00,28.36
2020-08-23 12:04:59 UTC,1000,12.74,24.65,26.33,537.00,-60.00,64.00,68.00,24.65
2020-08-23 12:06:59 UTC,1001,13.33,26.81,28.38,539.00,-59.00,64.00,68.00,26.81
2020-08-23 12:08:59 UTC,1002,13.98,27.08,28.47,541.00,-61.00,64.00,68.00,27.00
2020-08-23 12:10:59 UTC,1003,15.22,28.81,30.72,543.00,-61.00,64.00,68.00,28.28
2020-08-23 12:12:59 UTC,1004,14.79,30.56,32.29,545.00,-61.00,64.00,68.00,29.94
2020-08-23 12:14:59 UTC,1005,12.94,27.51,29.17,547.00,-61.00,64.00,68.00,27.40
2020-08-23 12:16:59 UTC,1006,13.15,27.46,29.61,549.00,-61.00,64.00,68.00,27.33
2020-08-23 12:18:59 UTC,1007,13.72,27.09,28.63,551.00,-61.00,64.00,68.00,27.07
2020-08-23 12:20:59 UTC,1008,12.02,23.81,24.65,553.00,-61.00,63.00,67.00,23.81
2020-08-23 12:22:59 UTC,1009,13.28,26.26,29.02,555.00,-61.00,63.00,67.00,26.23
2020-08-23 12:24:59 UTC,1010,12.64,26.05,28.00,557.00,-61.00,63.00,67.00,26.00
2020-08-23 12:26:59 UTC,1011,12.58,24.83,26.37,559.00,-61.00,63.00,67.00,24.83
2020-08-23 12:28:59 UTC,1012,12.88,25.17,26.67,561.00,-61.00,63.00,67.00,25.17
2020-08-23 12:30:59 UTC,1013,12.76,25.58,26.87,563.00,-61.00,63.00,68.00,25.55
2020-08-23 12:32:59 UTC,1014,13.60,25.73,28.35,565.00,-61.00,63.00,68.00,25.73
2020-08-23 12:34:59 UTC,1015,13.14,27.40,29.53,567.00,-61.00,63.00,68.00,27.26
2020-08-23 12:36:59 UTC,1016,13.41,26.67,28.97,569.00,-61.00,63.00,68.00,26.60
2020-08-23 12:38:59 UTC,1017,14.96,27.87,29.30,571.00,-60.00,63.00,68.00,27.63
2020-08-23 12:40:59 UTC,1018,13.91,25.88,27.58,573.00,-61.00,63.00,68.00,25.88
2020-08-23 12:42:59 UTC,1019,13.97,26.71,27.48,575.00,-56.00,63.00,67.00,26.62
2020-08-23 12:44:59 UTC,1020,13.83,27.17,28.47,577.00,-55.00,63.00,67.00,27.02
2020-08-23 12:46:59 UTC,1021,14.61,28.12,30.27,579.00,-59.00,63.00,67.00,27.91
2020-08-23 12:48:59 UTC,1022,15.06,27.94,29.67,581.00,-56.00,63.00,68.00,27.76
2020-08-23 12:50:59 UTC,1023,14.98,27.98,29.03,583.00,-56.00,63.00,67.00,27.51
2020-08-23 12:52:59 UTC,1024,16.33,32.05,34.09,585.00,-57.00,63.00,68.00,30.82
2020-08-23 12:54:59 UTC,1025,15.03,28.91,31.14,587.00,-60.00,63.00,68.00,28.74
2020-08-23 12:56:59 UTC,1026,14.78,25.91,27.57,589.00,-60.00,63.00,67.00,25.91
2020-08-23 12:58:59 UTC,1027,14.44,28.22,30.75,591.00,-57.00,62.00,67.00,28.05
2020-08-23 13:00:59 UTC,1028,15.62,30.69,32.21,593.00,-59.00,63.00,68.00,30.02
2020-08-23 13:02:59 UTC,1029,15.22,29.90,31.29,595.00,-58.00,63.00,68.00,29.43
2020-08-23 13:04:59 UTC,1030,15.20,26.88,28.61,597.00,-57.00,63.00,67.00,26.82
2020-08-23 13:06:59 UTC,1031,18.16,35.07,38.35,599.00,-57.00,63.00,68.00,32.73
2020-08-23 13:08:59 UTC,1032,17.98,35.67,37.30,601.00,-58.00,63.00,68.00,33.11
2020-08-23 13:10:59 UTC,1033,17.87,32.50,34.65,603.00,-59.00,63.00,68.00,31.00
2020-08-23 13:12:59 UTC,1034,31.67,60.96,64.80,605.00,-61.00,63.00,67.00,45.69
2020-08-23 13:14:59 UTC,1035,61.80,122.76,131.96,607.00,-61.00,62.00,68.00,81.02
2020-08-23 13:16:59 UTC,1036,61.96,121.73,131.91,609.00,-61.00,63.00,68.00,80.41
2020-08-23 13:18:59 UTC,1037,56.47,110.09,119.00,611.00,-61.00,63.00,68.00,72.65
2020-08-23 13:20:59 UTC,1038,58.45,115.05,122.02,613.00,-61.00,63.00,68.00,75.91
2020-08-23 13:22:59 UTC,1039,67.93,134.91,147.41,615.00,-61.00,63.00,68.00,89.09
2020-08-23 13:24:59 UTC,1040,66.54,129.35,142.28,617.00,-61.00,63.00,68.00,85.39
2020-08-23 13:26:59 UTC,1041,68.86,133.35,145.21,619.00,-61.00,63.00,68.00,88.16
2020-08-23 13:28:59 UTC,1042,87.15,175.67,191.54,621.00,-61.00,63.00,68.00,116.43
2020-08-23 13:30:59 UTC,1043,115.81,234.17,257.91,623.00,-61.00,63.00,68.00,155.34
2020-08-23 13:32:59 UTC,1044,121.07,255.64,280.43,625.00,-61.00,63.00,68.00,169.74
2020-08-23 13:34:59 UTC,1045,143.13,297.87,333.22,627.00,-59.00,63.00,69.00,197.85
2020-08-23 13:36:59 UTC,1046,182.73,402.31,454.05,629.00,-59.00,63.00,70.00,267.40
2020-08-23 13:38:59 UTC,1047,162.75,348.81,392.73,631.00,-59.00,63.00,69.00,231.92
2020-08-23 13:40:59 UTC,1048,161.75,341.07,385.25,633.00,-59.00,63.00,69.00,226.68
2020-08-23 13:42:59 UTC,1049,171.02,366.70,411.07,635.00,-60.00,63.00,68.00,243.65
2020-08-23 13:44:59 UTC,1050,195.17,432.61,494.17,637.00,-61.00,63.00,68.00,287.66
2020-08-23 13:46:59 UTC,1051,206.93,464.40,534.18,639.00,-62.00,63.00,68.00,308.87
2020-08-23 13:48:59 UTC,1052,214.63,480.28,551.63,641.00,-58.00,64.00,68.00,319.40
2020-08-23 13:50:59 UTC,1053,225.56,512.95,584.88,643.00,-58.00,64.00,68.00,341.34
2020-08-23 13:52:59 UTC,1054,254.85,605.27,704.63,645.00,-58.00,64.00,68.00,402.85
2020-08-23 13:54:59 UTC,1055,246.72,582.95,676.04,647.00,-58.00,63.00,69.00,387.95
2020-08-23 13:56:59 UTC,1056,254.35,609.55,703.24,649.00,-58.00,63.00,69.00,405.73
2020-08-23 13:58:59 UTC,1057,291.70,744.47,853.07,651.00,-58.00,64.00,70.00,495.67
2020-08-23 14:00:59 UTC,1058,288.57,741.46,858.11,653.00,-58.00,64.00,71.00,493.74
2020-08-23 14:02:59 UTC,1059,299.07,769.76,909.50,655.00,-58.00,64.00,71.00,512.31
2020-08-23 14:04:59 UTC,1060,298.58,768.22,897.65,657.00,-57.00,64.00,71.00,511.27
2020-08-23 14:06:59 UTC,1061,306.84,813.78,951.72,659.00,-58.00,64.00,71.00,541.47
2020-08-23 14:08:59 UTC,1062,309.31,824.43,970.79,661.00,-58.00,64.00,71.00,549.02
2020-08-23 14:10:59 UTC,1063,312.02,849.02,994.71,663.00,-58.00,64.00,71.00,565.21
2020-08-23 14:12:59 UTC,1064,312.77,844.45,999.32,665.00,-58.00,64.00,71.00,562.05
2020-08-23 14:14:59 UTC,1065,317.96,879.89,1036.46,667.00,-61.00,65.00,71.00,585.81
2020-08-23 14:16:59 UTC,1066,311.42,870.88,1013.61,669.00,-58.00,65.00,71.00,579.77
2020-08-23 14:18:59 UTC,1067,313.22,862.97,1022.40,671.00,-58.00,65.00,71.00,574.55
2020-08-23 14:20:59 UTC,1068,311.30,853.91,1002.91,673.00,-59.00,65.00,71.00,568.54
2020-08-23 14:22:59 UTC,1069,314.02,854.25,991.21,675.00,-59.00,65.00,71.00,568.61
2020-08-23 14:24:59 UTC,1070,309.67,845.42,985.77,677.00,-61.00,65.00,71.00,562.67
2020-08-23 14:26:59 UTC,1071,323.70,963.90,1156.02,679.00,-61.00,65.00,71.00,641.83
2020-08-23 14:28:59 UTC,1072,334.05,1011.57,1212.10,681.00,-61.00,66.00,71.00,673.69
2020-08-23 14:30:59 UTC,1073,346.79,1202.91,1482.84,683.00,-61.00,66.00,71.00,801.18
2020-08-23 14:32:59 UTC,1074,350.70,1214.08,1482.63,685.00,-56.00,66.00,71.00,808.63
2020-08-23 14:34:59 UTC,1075,353.13,1264.49,1559.49,687.00,-58.00,66.00,71.00,842.20
2020-08-23 14:36:59 UTC,1076,351.97,1345.54,1682.31,689.00,-58.00,66.00,71.00,896.36
2020-08-23 14:38:59 UTC,1077,349.35,1308.07,1628.05,691.00,-56.00,67.00,70.00,871.32
2020-08-23 14:40:59 UTC,1078,346.70,1205.21,1470.20,693.00,-57.00,67.00,70.00,802.66
2020-08-23 14:42:59 UTC,1079,349.42,1273.18,1582.17,695.00,-59.00,67.00,69.00,848.13
2020-08-23 14:44:59 UTC,1080,350.28,1332.52,1668.47,697.00,-58.00,67.00,69.00,887.55
2020-08-23 14:46:59 UTC,1081,350.61,1309.68,1614.46,699.00,-59.00,67.00,69.00,872.39
2020-08-23 14:48:59 UTC,1082,340.71,1105.49,1326.80,701.00,-58.00,67.00,69.00,736.24
2020-08-23 14:50:59 UTC,1083,325.90,971.38,1153.03,703.00,-61.00,67.00,68.00,646.90
2020-08-23 14:52:59 UTC,1084,290.71,777.91,905.14,705.00,-56.00,67.00,68.00,517.91
2020-08-23 14:54:59 UTC,1085,236.18,550.35,634.84,707.00,-59.00,67.00,67.00,366.33
2020-08-23 14:56:59 UTC,1086,214.78,483.65,556.30,709.00,-59.00,67.00,66.00,321.76
2020-08-23 14:58:59 UTC,1087,206.81,472.46,535.04,711.00,-59.00,67.00,65.00,314.19
2020-08-23 15:00:59 UTC,1088,198.65,445.65,503.35,713.00,-59.00,67.00,65.00,296.31
2020-08-23 15:02:59 UTC,1089,198.00,439.54,502.87,715.00,-59.00,67.00,65.00,292.35
2020-08-23 15:04:59 UTC,1090,195.21,437.51,493.94,717.00,-58.00,67.00,65.00,290.92
2020-08-23 15:06:59 UTC,1091,194.86,432.68,486.93,719.00,-59.00,67.00,65.00,287.58
2020-08-23 15:08:59 UTC,1092,195.92,433.47,489.55,721.00,-59.00,67.00,65.00,288.00
2020-08-23 15:10:59 UTC,1093,199.09,441.38,497.51,723.00,-59.00,67.00,65.00,293.38
2020-08-23 15:12:59 UTC,1094,200.94,448.48,507.52,725.00,-56.00,67.00,65.00,298.19
2020-08-23 15:14:59 UTC,1095,197.39,432.50,493.46,727.00,-58.00,67.00,65.00,287.56
2020-08-23 15:16:59 UTC,1096,186.90,411.50,465.62,729.00,-59.00,66.00,66.00,273.62
2020-08-23 15:18:59 UTC,1097,210.13,470.30,538.81,731.00,-59.00,67.00,66.00,312.85
2020-08-23 15:20:59 UTC,1098,208.54,479.58,548.21,733.00,-56.00,67.00,65.00,319.06
2020-08-23 15:22:59 UTC,1099,216.83,502.60,575.47,735.00,-59.00,68.00,65.00,334.32
2020-08-23 15:24:59 UTC,1100,214.53,492.44,569.35,737.00,-59.00,67.00,64.00,327.65
2020-08-23 15:26:59 UTC,1101,212.09,483.51,554.15,739.00,-59.00,67.00,65.00,321.47
2020-08-23 15:28:59 UTC,1102,205.71,474.00,546.54,741.00,-56.00,67.00,65.00,315.23
2020-08-23 15:30:59 UTC,1103,215.02,496.98,576.15,743.00,-62.00,68.00,64.00,330.62
2020-08-23 15:32:59 UTC,1104,224.78,529.89,624.71,745.00,-62.00,68.00,64.00,352.56
2020-08-23 15:34:59 UTC,1105,230.93,531.74,614.30,747.00,-61.00,68.00,64.00,353.83
2020-08-23 15:36:59 UTC,1106,232.62,541.23,613.52,749.00,-61.00,69.00,64.00,360.12
2020-08-23 15:38:59 UTC,1107,209.78,471.61,535.67,751.00,-61.00,69.00,63.00,313.67
2020-08-23 15:40:59 UTC,1108,198.50,453.46,519.63,753.00,-62.00,69.00,63.00,301.46
2020-08-23 15:42:59 UTC,1109,193.78,440.45,498.00,755.00,-61.00,69.00,62.00,292.82
2020-08-23 15:44:59 UTC,1110,190.67,428.42,496.17,757.00,-61.00,69.00,62.00,284.81
2020-08-23 15:46:59 UTC,1111,186.96,412.87,472.00,759.00,-61.00,70.00,62.00,274.40
2020-08-23 15:48:59 UTC,1112,187.09,430.20,492.93,761.00,-58.00,69.00,61.00,286.09
2020-08-23 15:50:59 UTC,1113,205.86,469.86,542.77,763.00,-58.00,69.00,61.00,312.53
2020-08-23 15:52:59 UTC,1114,218.13,508.40,586.78,765.00,-58.00,69.00,61.00,338.04
2020-08-23 15:54:59 UTC,1115,222.22,526.90,610.82,767.00,-58.00,69.00,62.00,350.68
2020-08-23 15:56:59 UTC,1116,216.68,510.26,593.98,769.00,-58.00,70.00,62.00,339.45
2020-08-23 15:58:59 UTC,1117,233.15,560.24,640.51,771.00,-58.00,70.00,61.00,372.82
2020-08-23 16:00:59 UTC,1118,207.07,470.22,540.80,773.00,-61.00,71.00,61.00,312.71
2020-08-23 16:02:59 UTC,1119,200.87,461.77,521.46,775.00,-61.00,71.00,61.00,307.15
2020-08-23 16:04:59 UTC,1120,196.11,443.08,504.58,777.00,-61.00,71.00,60.00,294.72
2020-08-23 16:06:59 UTC,1121,194.13,437.89,501.78,779.00,-61.00,71.00,60.00,290.98
2020-08-23 16:08:59 UTC,1122,186.19,417.54,480.96,781.00,-61.00,71.00,60.00,277.52
2020-08-23 16:10:59 UTC,1123,188.69,428.19,485.56,783.00,-61.00,72.00,59.00,284.73
2020-08-23 16:12:59 UTC,1124,180.48,401.02,446.87,785.00,-61.00,72.00,59.00,266.63
2020-08-23 16:14:59 UTC,1125,177.83,392.57,444.81,787.00,-61.00,72.00,59.00,260.94
2020-08-23 16:16:59 UTC,1126,190.51,424.73,474.98,789.00,-61.00,72.00,58.00,282.35
2020-08-23 16:18:59 UTC,1127,193.72,433.76,491.30,791.00,-61.00,72.00,57.00,288.35
2020-08-23 16:20:59 UTC,1128,174.27,385.75,430.45,793.00,-61.00,73.00,57.00,256.45
2020-08-23 16:22:59 UTC,1129,168.40,368.42,415.62,795.00,-61.00,73.00,56.00,244.89
2020-08-23 16:24:59 UTC,1130,178.20,390.52,434.66,797.00,-61.00,73.00,56.00,259.48
2020-08-23 16:26:59 UTC,1131,187.00,413.17,466.52,799.00,-61.00,74.00,56.00,274.63
2020-08-23 16:28:59 UTC,1132,196.18,439.61,491.76,801.00,-61.00,74.00,55.00,292.33
2020-08-23 16:30:59 UTC,1133,180.41,396.11,447.76,803.00,-61.00,74.00,55.00,263.33
2020-08-23 16:32:59 UTC,1134,181.75,400.98,447.32,805.00,-61.00,75.00,54.00,266.41
2020-08-23 16:34:59 UTC,1135,185.90,408.21,456.15,807.00,-62.00,75.00,53.00,271.35
2020-08-23 16:36:59 UTC,1136,187.71,416.63,468.52,809.00,-61.00,75.00,52.00,276.94
2020-08-23 16:38:59 UTC,1137,175.24,381.34,429.36,811.00,-61.00,76.00,51.00,253.38
2020-08-23 16:40:59 UTC,1138,161.45,340.64,378.58,813.00,-61.00,76.00,51.00,226.26
2020-08-23 16:42:59 UTC,1139,161.95,349.64,387.98,815.00,-58.00,77.00,50.00,232.38
2020-08-23 16:44:59 UTC,1140,165.98,352.55,386.05,817.00,-58.00,77.00,49.00,234.34
2020-08-23 16:46:59 UTC,1141,164.75,357.47,397.36,819.00,-61.00,77.00,49.00,237.55
2020-08-23 16:48:59 UTC,1142,161.85,339.55,375.73,821.00,-61.00,78.00,48.00,225.60
2020-08-23 16:50:59 UTC,1143,152.84,312.93,349.38,823.00,-61.00,78.00,48.00,207.84
2020-08-23 16:52:59 UTC,1144,150.30,305.79,331.79,825.00,-59.00,78.00,47.00,203.00
2020-08-23 16:54:59 UTC,1145,148.67,304.60,338.07,827.00,-59.00,79.00,47.00,202.31
2020-08-23 16:56:59 UTC,1146,151.38,307.90,337.48,829.00,-59.00,79.00,46.00,204.56
2020-08-23 16:58:59 UTC,1147,148.67,301.49,331.45,831.00,-59.00,79.00,45.00,200.22
2020-08-23 17:00:59 UTC,1148,144.54,289.58,316.96,833.00,-60.00,79.00,45.00,192.51
2020-08-23 17:02:59 UTC,1149,144.94,293.60,319.26,835.00,-60.00,79.00,45.00,194.92
2020-08-23 17:04:59 UTC,1150,137.27,270.62,295.56,837.00,-60.00,79.00,45.00,179.69
2020-08-23 17:06:59 UTC,1151,139.90,280.31,302.88,839.00,-59.00,79.00,44.00,186.24
2020-08-23 17:08:59 UTC,1152,136.79,273.96,296.84,841.00,-60.00,80.00,44.00,181.75
2020-08-23 17:10:59 UTC,1153,135.68,271.88,296.05,843.00,-60.00,80.00,43.00,180.48
2020-08-23 17:12:59 UTC,1154,134.53,270.03,290.12,845.00,-57.00,80.00,43.00,179.14
2020-08-23 17:14:59 UTC,1155,134.71,269.14,290.80,847.00,-57.00,81.00,42.00,178.77
2020-08-23 17:16:59 UTC,1156,132.66,266.16,289.59,849.00,-57.00,81.00,42.00,176.71
2020-08-23 17:18:59 UTC,1157,132.71,268.86,294.14,851.00,-57.00,81.00,42.00,178.52
2020-08-23 17:20:59 UTC,1158,134.05,266.98,290.78,853.00,-57.00,81.00,42.00,177.29
2020-08-23 17:22:59 UTC,1159,128.04,255.37,276.44,855.00,-57.00,82.00,41.00,169.53
2020-08-23 17:24:59 UTC,1160,126.40,248.90,270.91,857.00,-57.00,82.00,41.00,165.26
2020-08-23 17:26:59 UTC,1161,121.30,242.39,261.81,859.00,-59.00,83.00,40.00,160.96
2020-08-23 17:28:59 UTC,1162,120.18,236.25,252.43,861.00,-59.00,82.00,40.00,156.48
2020-08-23 17:30:59 UTC,1163,119.09,230.73,249.87,863.00,-58.00,83.00,40.00,153.11
2020-08-23 17:32:59 UTC,1164,124.79,237.53,256.84,865.00,-61.00,82.00,40.00,157.55
2020-08-23 17:34:59 UTC,1165,122.61,234.51,251.30,867.00,-61.00,83.00,40.00,155.51
2020-08-23 17:36:59 UTC,1166,123.91,233.93,253.48,869.00,-58.00,82.00,39.00,155.15
2020-08-23 17:38:59 UTC,1167,119.09,226.74,241.44,871.00,-59.00,83.00,39.00,150.65
2020-08-23 17:40:59 UTC,1168,118.65,226.19,242.91,873.00,-59.00,83.00,39.00,149.94
2020-08-23 17:42:59 UTC,1169,119.23,230.78,246.90,875.00,-62.00,84.00,38.00,153.10
2020-08-23 17:44:59 UTC,1170,116.43,216.17,232.06,877.00,-57.00,84.00,38.00,143.42
2020-08-23 17:46:59 UTC,1171,117.84,223.50,239.34,879.00,-56.00,81.00,39.00,148.27
2020-08-23 17:48:59 UTC,1172,115.47,221.76,236.72,881.00,-56.00,81.00,40.00,147.14
2020-08-23 17:50:59 UTC,1173,114.04,215.91,231.49,883.00,-60.00,83.00,39.00,143.15
2020-08-23 17:52:59 UTC,1174,111.67,209.96,224.55,885.00,-59.00,84.00,38.00,139.13
2020-08-23 17:54:59 UTC,1175,106.56,200.76,214.09,887.00,-59.00,84.00,38.00,133.20
2020-08-23 17:56:59 UTC,1176,106.25,200.62,217.54,889.00,-59.00,84.00,38.00,133.05
2020-08-23 17:58:59 UTC,1177,106.42,199.33,213.70,891.00,-59.00,85.00,37.00,132.05
2020-08-23 18:00:59 UTC,1178,104.93,192.26,207.06,893.00,-60.00,85.00,37.00,127.44
2020-08-23 18:02:59 UTC,1179,104.35,196.22,206.17,895.00,-60.00,85.00,37.00,130.13
2020-08-23 18:04:59 UTC,1180,103.86,195.18,210.20,897.00,-59.00,85.00,37.00,129.38
2020-08-23 18:06:59 UTC,1181,105.77,201.82,213.70,899.00,-58.00,85.00,36.00,133.95
2020-08-23 18:09:00 UTC,1182,108.13,202.13,217.25,901.00,-59.00,85.00,37.00,134.04
2020-08-23 18:10:59 UTC,1183,109.72,204.41,216.46,903.00,-59.00,85.00,37.00,135.54
2020-08-23 18:12:59 UTC,1184,117.12,218.27,235.38,905.00,-59.00,85.00,37.00,144.73
2020-08-23 18:14:59 UTC,1185,118.51,224.98,238.93,907.00,-57.00,85.00,36.00,149.33
2020-08-23 18:16:59 UTC,1186,119.56,225.82,240.33,909.00,-57.00,85.00,37.00,149.82
2020-08-23 18:18:59 UTC,1187,117.00,218.87,235.24,911.00,-57.00,86.00,36.00,145.15
2020-08-23 18:20:59 UTC,1188,118.80,225.68,240.66,913.00,-61.00,86.00,36.00,149.68
2020-08-23 18:22:59 UTC,1189,115.78,220.24,234.34,915.00,-60.00,86.00,36.00,145.95
2020-08-23 18:24:59 UTC,1190,114.42,214.49,229.11,917.00,-57.00,87.00,36.00,142.23
2020-08-23 18:26:59 UTC,1191,108.05,204.00,217.64,919.00,-59.00,87.00,35.00,135.07
2020-08-23 18:28:59 UTC,1192,144.55,278.15,301.15,921.00,-61.00,87.00,36.00,184.81
2020-08-23 18:30:59 UTC,1193,93.05,172.76,181.33,923.00,-61.00,87.00,36.00,114.41
2020-08-23 18:32:59 UTC,1194,65.96,119.04,124.49,925.00,-61.00,87.00,36.00,78.68
2020-08-23 18:34:59 UTC,1195,57.34,102.92,106.68,927.00,-61.00,87.00,36.00,67.79
